service_id,dim_call_service_id,dim_language_id,dim_client_id
418,WSP__NLD_Dut_Silver_M32,Dutch,Worldspan_Brussels
419,SAVE_CHN_YUE_None_ASBR,Chinese Cantonese,sanofi_aventis
419,WSP__NLD_Dut_Gold_M32,Dutch,Worldspan_Brussels
420,SAVE_IND_hin_None_ASBR,Hindi,sanofi_aventis
420,WSP__NLD_Dut_Platinum_M32,Dutch,Worldspan_Brussels
421,SAVE_JPN_jpn_None_ASBR,Japanese,sanofi_aventis
421,WSP__NOR_Nor_SEGM_M31,Norwegian,Worldspan_Brussels
422,SAVE_KOR_kor_None_ASBR,Korean,sanofi_aventis
422,WSP__NOR_Nor_NoCode_M32,Norwegian,Worldspan_Brussels
423,SAVE_THA_tha_None_ASBR,Thai,sanofi_aventis
423,WSP__NOR_Nor_Bronze_M32,Norwegian,Worldspan_Brussels
424,WSP__NOR_Nor_Silver_M32,Norwegian,Worldspan_Brussels
425,WSP__NOR_Nor_Gold_M32,Norwegian,Worldspan_Brussels
426,SPAS_CHN_cmn_None_ASBR,Chinese Mandarin,Sanofi_Pasteur
426,WSP__NOR_Nor_Platinum_M32,Norwegian,Worldspan_Brussels
427,SPAS_THA_tha_None_ASBR,Thai,Sanofi_Pasteur
427,WSP__POL_Pol_SEGM_M31WSPGALI,Polish,Worldspan_Brussels
428,MAUD_CTR_Ger_None_IN1,German,MAUD_Romania
428,SPAS_TWN_cmn_None_ASBR,Chinese Mandarin,Sanofi_Pasteur
428,WSP__POL_Pol_NoCode_M32,Polish,Worldspan_Brussels
429,MAUD_CTR_Fre_None_IN1,French,MAUD_Romania
429,WSP__POL_Pol_Bronze_M32,Polish,Worldspan_Brussels
430,MAUD_CTR_Ger_None_M31,German,MAUD_Romania
430,WSP__POL_Pol_Silver_M32,Polish,Worldspan_Brussels
431,MAUD_CTR_Fre_None_M31,French,MAUD_Romania
431,WSP__POL_Pol_Gold_M32,Polish,Worldspan_Brussels
432,WSP__POL_Pol_Platinum_M32,Polish,Worldspan_Brussels
433,WSP__SWE_Swe_SEGM_M31,Swedish,Worldspan_Brussels
434,WSP__SWE_Swe_NoCode_M32,Swedish,Worldspan_Brussels
435,WSP__SWE_Swe_Bronze_M32,Swedish,Worldspan_Brussels
436,WSP__SWE_Swe_Silver_M32,Swedish,Worldspan_Brussels
437,WSP__SWE_Swe_Gold_M32,Swedish,Worldspan_Brussels
438,WSP__SWE_Swe_Platinum_M32,Swedish,Worldspan_Brussels
439,BCGA_CTR_eng_None_IN2OVSpa,English,BCGA
439,Gali_CTR_Lng_Buch_Out,Undefined,Galileo_Bucharest
440,WSP__CTR_Lng_Buch_Out,Undefined,Worldspan_Bucharest
441,BCGA_CTR_spa_Main_M32,Spanish,BCGA
441,WSP__ISR_Heb_Silver_IN2,Hebrew,Worldspan_Brussels
442,WSP__ISR_Heb_Silver_IN1,Hebrew,Worldspan_Brussels
443,WSP__ISR_Heb_Platinum_IN2,Hebrew,Worldspan_Brussels
444,WSP__ISR_Heb_Platinum_IN1,Hebrew,Worldspan_Brussels
445,CRFH_CAN_Lng_None_M31,Undefined,CRF_Health
445,WSP__ISR_Heb_NoCode_IN2,Hebrew,Worldspan_Brussels
446,WSP__ISR_Heb_NoCode_IN1,Hebrew,Worldspan_Brussels
447,MAUD_ROU_Lng_None_Out,Undefined,MAUD_Romania
447,WSP__ISR_Heb_Gold_IN2,Hebrew,Worldspan_Brussels
448,WSP__ISR_Heb_Gold_IN1,Hebrew,Worldspan_Brussels
449,WSP__ISR_Heb_Bronze_IN2,Hebrew,Worldspan_Brussels
450,WSP__ISR_Heb_Bronze_IN1,Hebrew,Worldspan_Brussels
452,WSP__ISR_Heb_SEGM_M31,Hebrew,Worldspan_Brussels
453,VALL_CTR_Eng_None_IN1,English,Vallourec_NA
453,WSP__ISR_Heb_Silver_M32,Hebrew,Worldspan_Brussels
454,VALL_CTR_Lng_None_Out,Undefined,Vallourec_NA
454,WSP__ISR_Heb_Platinum_M32,Hebrew,Worldspan_Brussels
455,VALL_CTR_Lng_None_M31,Undefined,Vallourec_NA
455,WSP__ISR_Heb_NoCode_M32,Hebrew,Worldspan_Brussels
456,APRO_PHL_Lng_None_Out,Undefined,AVID_PRO_Manila
456,WSP__ISR_Heb_Gold_M32,Hebrew,Worldspan_Brussels
457,BCGA_CTR_Lng_Prompt_M31,Undefined,BCGA
457,WSP__ISR_Heb_Bronze_M32,Hebrew,Worldspan_Brussels
458,Gali_BEL_Fre_Bronze_IN1,French,Galileo_Brussels
458,SWAG_CTR_eng_None_AWD,English,Swagelok
459,Gali_BEL_Fre_Gold_IN1,French,Galileo_Brussels
459,INFI_CTR_Lng_Bat_IN1,Undefined,Infineum
460,Gali_BEL_Fre_NoCode_IN1,French,Galileo_Brussels
461,CLPA_CAN_Lng_None_M31,Undefined,Clinpal
461,Gali_BEL_Fre_Platinum_IN1,French,Galileo_Brussels
461,HNDA_USA_eng_None_IN1,English,Honda
461,JDSD_CTR_eng_PWD_IN1,English,JDSD_Davenport
462,CLPA_CAN_Lng_None_ASBR,Undefined,Clinpal
462,Gali_BEL_Fre_Silver_IN1,French,Galileo_Brussels
462,HNDA_CTR_Lng_None_Out,Undefined,Honda
462,JDSD_CTR_eng_Main_IN1,English,JDSD_Davenport
463,CLPA_CTR_Lng_None_Out,Undefined,Clinpal
463,HENZ_NLD_Eng_PriorityLine_IN1Nld,English,Heinz_Bucharest
463,HNDA_CTR_Lng_None_M31,Undefined,Honda
463,JDSD_CTR_eng_Wireless_IN1,English,JDSD_Davenport
464,HENZ_GBR_Eng_PriorityLine_IN1Eng,English,Heinz_Bucharest
464,HNDA_CTR_eng_ProdCritical_M31,English,Honda
464,JDSD_CTR_Lng_None_Out,Undefined,JDSD_Davenport
465,HENZ_FRA_Eng_PriorityLine_IN1Fre,English,Heinz_Bucharest
465,HNDA_CTR_Lng_Direct_M31,Undefined,Honda
465,HNDA_USA_eng_None_IN1AH,English,Honda
465,VIST_CTR_Eng_None_ASBR,English,Visteon
466,ARNC_CTR_Lng_None_M31,Undefined,Arconic_NOA
466,HENZ_ESP_Eng_PriorityLine_IN1Esp,English,Heinz_Bucharest
466,JDSD_USA_eng_T1Bat_M31,English,JDSD_Davenport
467,ARNC_CTR_Lng_None_Out,Undefined,Arconic_NOA
467,HENZ_DEU_Eng_PriorityLine_IN1Ger,English,Heinz_Bucharest
468,BCGA_CTR_Lng_InfraBat_IN1,Undefined,BCGA
468,HNDA_USA_jpn_None_IN1,Japanese,Honda
468,OUTO_GBR_Eng_None_IN1,English,Outokumpu_Service_Desk
469,NVLS_CTR_por_Oracle_IN1,Portuguese,Novelis
469,OUTO_DEU_Ger_None_IN1,German,Outokumpu_Service_Desk
470,ARNC_CTR_eng_Exec_IN1,English,Arconic_NOA
470,OUTO_DEU_Ger_None_IN2,German,Outokumpu_Service_Desk
471,ARNC_CTR_eng_batphone_IN1,English,Arconic_NOA
471,OUTO_CTR_Eng_None_IN2OVGer,English,Outokumpu_Service_Desk
472,ARNC_CTR_eng_None_IN1,English,Arconic_NOA
472,OUTO_ITA_Ita_None_IN1,Italian,Outokumpu_Service_Desk
473,ARNC_CTR_eng_EBS_IN1,English,Arconic_NOA
473,OUTO_ITA_Ita_None_IN2,Italian,Outokumpu_Service_Desk
474,ARNC_CTR_eng_PWReset_IN1,English,Arconic_NOA
474,OUTO_CTR_Eng_None_IN2OVIta,English,Outokumpu_Service_Desk
475,ARNC_CTR_eng_AA_IN1,English,Arconic_NOA
475,OUTO_GBR_Eng_Numonyx_IN1,English,Outokumpu_Service_Desk
476,ARNC_CTR_eng_AARemote_IN1,English,Arconic_NOA
476,HNDA_USA_eng_PWD_IN1,English,Honda
476,OUTO_CTR_Lng_None_Out,Undefined,Outokumpu_Service_Desk
477,ARNC_AUS_eng_None_M31,English,Arconic_NOA
477,OUTO_CTR_Eng_None_IN1AHGer,English,Outokumpu_Service_Desk
478,ARNC_AUS_eng_None_IN1,English,Arconic_NOA
478,OUTO_CTR_Eng_None_IN1AHIta,English,Outokumpu_Service_Desk
479,ARNC_AUS_eng_AA_IN1,English,Arconic_NOA
479,HNDA_USA_eng_STP_IN1,English,Honda
479,OUTO_CTR_Eng_Numonyx_IN1AHGer,English,Outokumpu_Service_Desk
480,ALCA_CTR_eng_None_M31,English,Alcoa
480,HNDA_USA_eng_PWD_IN1AH,English,Honda
480,JDSD_CTR_eng_T1Bat_IN1,English,JDSD_Davenport
480,OUTO_CTR_Eng_Numonyx_IN1AHIta,English,Outokumpu_Service_Desk
481,ALCA_CTR_eng_Exec_IN1,English,Alcoa
481,JDSD_USA_Eng_PR6_M31,English,JDSD_Davenport
481,WSP__GRC_Gre_Silver_IN2,Greek,Worldspan_Bucharest
482,ALCA_CTR_eng_batphone_IN1,English,Alcoa
482,JDSD_USA_Eng_Waterloo_M31,English,JDSD_Davenport
482,WSP__GRC_Gre_Silver_IN1,Greek,Worldspan_Bucharest
483,ALCA_CTR_eng_None_IN1,English,Alcoa
483,CAMB_GBR_eng_Cog_IN1,English,Cambridge_Cognition
483,CAMB_USA_eng_Cog_IN1,English,Cambridge_Cognition
483,HNDA_USA_eng_STP_IN1AH,English,Honda
483,JDSD_USA_Eng_CFD_M31,English,JDSD_Davenport
483,WSP__GRC_Gre_Platinum_IN2,Greek,Worldspan_Bucharest
484,ALCA_CTR_eng_PWReset_IN1,English,Alcoa
484,JDSD_USA_Eng_5Help_M31,English,JDSD_Davenport
484,WSP__GRC_Gre_Platinum_IN1,Greek,Worldspan_Bucharest
485,ALCA_CTR_eng_EBS_IN1,English,Alcoa
485,JDSD_USA_Eng_Phoenix_M31,English,JDSD_Davenport
485,WSP__GRC_Gre_NoCode_IN2,Greek,Worldspan_Bucharest
486,ALCA_CTR_eng_AA_IN1,English,Alcoa
486,JDSD_USA_Eng_NoPrompt_M31,English,JDSD_Davenport
486,WSP__GRC_Gre_NoCode_IN1,Greek,Worldspan_Bucharest
487,ALCA_CTR_eng_AARemote_IN1,English,Alcoa
487,JDSD_CTR_eng_IDT_IN1,English,JDSD_Davenport
487,WSP__GRC_Gre_Gold_IN2,Greek,Worldspan_Bucharest
488,ALCA_CTR_Lng_None_Out,Undefined,Alcoa
488,HNDA_USA_eng_Direct_IN1,English,Honda
488,JDSD_USA_Eng_IDT_M31,English,JDSD_Davenport
488,WSP__GRC_Gre_Gold_IN1,Greek,Worldspan_Bucharest
489,ARNC_CTR_Lng_ActNet_M31,Undefined,Arconic_NOA
489,JDSD_CHN_cmn_Dealer_IN1,Chinese Mandarin,JDSD_Shanghai
489,WSP__GRC_Gre_Bronze_IN2,Greek,Worldspan_Bucharest
490,ARNC_CTR_eng_SVIP_M31,English,Arconic_NOA
490,JDSD_USA_Eng_JDCMex_M31,English,JDSD_Davenport
490,WSP__GRC_Gre_Bronze_IN1,Greek,Worldspan_Bucharest
491,ARNC_CTR_eng_SVIP_IN1,English,Arconic_NOA
491,JDSD_USA_Eng_JDPSSAMS_M31,English,JDSD_Davenport
492,JDSD_CTR_eng_RJEBat_IN1,English,JDSD_Davenport
492,OUTO_GBR_Eng_None_M31,English,Outokumpu_Service_Desk
493,ALCA_CTR_eng_SVIP_M31,English,Alcoa
493,JDSD_USA_Eng_RJEBat_M31,English,JDSD_Davenport
493,OUTO_DEU_Ger_None_M31,German,Outokumpu_Service_Desk
494,ALCA_CTR_eng_SVIP_IN1,English,Alcoa
494,MAUD_ITA_ita_None_M31,Italian,MAUD_Romania
494,OUTO_DEU_Ger_None_M32,German,Outokumpu_Service_Desk
495,ALCA_AUS_eng_None_M31,English,Alcoa
495,MAUD_ESP_spa_None_M31,Spanish,MAUD_Romania
495,OUTO_ITA_Ita_None_M31,Italian,Outokumpu_Service_Desk
496,ALCA_AUS_eng_None_IN1,English,Alcoa
496,MAUD_ITA_ita_None_IN1,Italian,MAUD_Romania
496,OUTO_ITA_Ita_None_M32,Italian,Outokumpu_Service_Desk
497,ALCA_AUS_eng_AA_IN1,English,Alcoa
497,Gali_CHE_Fre_Bronze_IN1,French,Galileo_Bucharest
497,MAUD_ESP_spa_None_IN1,Spanish,MAUD_Romania
498,Gali_CHE_Fre_Gold_IN1,French,Galileo_Bucharest
498,JDSD_USA_eng_JDParts_M31,English,JDSD_Davenport
499,Gali_CHE_Fre_NoCode_IN1,French,Galileo_Bucharest
499,JDSD_USA_Eng_EAME_M31,English,JDSD_Davenport
500,Gali_CHE_Fre_Platinum_IN1,French,Galileo_Bucharest
501,ACST_CTR_eng_Email_AWD,English,Acosta_ServiceDesk
501,Gali_CHE_Fre_Silver_IN1,French,Galileo_Bucharest
501,JDSD_CTR_spa_JDSpanish_IN1,Spanish,JDSD_Davenport
502,Gali_CHE_Ger_Bronze_IN1,German,Galileo_Bucharest
502,JDSD_USA_Spa_JDMexico_M31,Spanish,JDSD_Davenport
503,Gali_CHE_Ger_Gold_IN1,German,Galileo_Bucharest
504,CRFH_GBR_eng_None_IN1,English,CRF_Health
504,Gali_CHE_Ger_NoCode_IN1,German,Galileo_Bucharest
505,CRFH_CTR_Lng_DRP_IN1,Undefined,CRF_Health
505,Gali_CHE_Ger_Platinum_IN1,German,Galileo_Bucharest
505,JDSD_USA_Eng_PR8_M31,English,JDSD_Davenport
506,Gali_CHE_Ger_Silver_IN1,German,Galileo_Bucharest
507,CRFH_JPN_jpn_None_IN1,Japanese,CRF_Health
507,Gali_DEU_Ger_Bronze_IN1,German,Galileo_Bucharest
507,HNDA_USA_eng_Batphone_IN1AH,English,Honda
508,Gali_DEU_Ger_Gold_IN1,German,Galileo_Bucharest
508,JDSD_USA_Eng_JDT2_M31,English,JDSD_Davenport
509,AICU_USA_eng_None_M31,English,AiCure
509,Gali_DEU_Ger_NoCode_IN1,German,Galileo_Bucharest
509,JDSD_USA_Eng_JDWWL_M31,English,JDSD_Davenport
510,AICU_USA_eng_None_IN1,English,AiCure
510,Gali_DEU_Ger_Platinum_IN1,German,Galileo_Bucharest
510,JDSD_CTR_eng_ProjectTeam_IN1,English,JDSD_Davenport
511,Gali_DEU_Ger_Silver_IN1,German,Galileo_Bucharest
511,JDSD_USA_Eng_ProjectTeam_M31,English,JDSD_Davenport
512,Gali_FRA_Fre_Bronze_IN1,French,Galileo_Bucharest
512,MAUD_JPN_jpn_None_M31,Japanese,MAUD_Manila
513,Gali_FRA_Fre_Gold_IN1,French,Galileo_Bucharest
513,MAUD_JPN_jpn_None_IN1,Japanese,MAUD_Manila
514,Gali_FRA_Fre_NoCode_IN1,French,Galileo_Bucharest
514,MAUD_JPN_Lng_None_Out,Undefined,MAUD_Manila
515,BRFN_CTR_eng_None_AWD,English,Brown_Forman
515,Gali_FRA_Fre_Platinum_IN1,French,Galileo_Bucharest
516,Gali_FRA_Fre_Silver_IN1,French,Galileo_Bucharest
516,JDSD_CTR_eng_Triage_IN1,English,JDSD_Davenport
517,Gali_HUN_Hun_Bronze_IN1,Hungarian,Galileo_Bucharest
517,JDSD_CTR_eng_Resource_IN1,English,JDSD_Davenport
518,Gali_HUN_Hun_Gold_IN1,Hungarian,Galileo_Bucharest
518,JDSD_CTR_eng_T1BatManila_IN1,English,JDSD_Davenport
519,Gali_HUN_Hun_NoCode_IN1,Hungarian,Galileo_Bucharest
520,Gali_HUN_Hun_Platinum_IN1,Hungarian,Galileo_Bucharest
521,Gali_HUN_Hun_Silver_IN1,Hungarian,Galileo_Bucharest
522,CAMB_GBR_Lng_Cog_M31,Undefined,Cambridge_Cognition
522,CAMB_USA_Lng_Cog_M31,Undefined,Cambridge_Cognition
522,EPSI_CTR_eng_MAC_ASBR,English,Epsilon
522,Gali_LUX_Fre_Bronze_IN1,French,Galileo_Brussels
523,EPSI_CTR_eng_MACNoRecord_ASBR,English,Epsilon
523,Gali_LUX_Fre_Gold_IN1,French,Galileo_Brussels
524,Gali_LUX_Fre_NoCode_IN1,French,Galileo_Brussels
525,CRFH_CTR_Lng_None_Out,Undefined,CRF_Health
525,Gali_LUX_Fre_Platinum_IN1,French,Galileo_Brussels
525,MCRD_CTR_eng_NonRecord_M31,English,MasterCard
525,SAVE_CTR_eng_None_IN1,English,sanofi_aventis
526,Gali_LUX_Fre_Silver_IN1,French,Galileo_Brussels
526,HNDA_USA_eng_Direct_IN1AH,English,Honda
526,MCRD_CTR_eng_Nonrecord_IN1,English,MasterCard
527,Gali_RUS_Rus_Bronze_IN1,Russian,Galileo_Bucharest
527,JDSD_USA_Eng_T2Remote_IN1,English,JDSD_Davenport
528,Gali_RUS_Rus_Gold_IN1,Russian,Galileo_Bucharest
529,Gali_RUS_Rus_NoCode_IN1,Russian,Galileo_Bucharest
530,Gali_RUS_Rus_Platinum_IN1,Russian,Galileo_Bucharest
530,ICON_CTR_Lng_None_M31,Undefined,Icon
531,Gali_RUS_Rus_Silver_IN1,Russian,Galileo_Bucharest
531,ICON_CTR_eng_None_IN1,English,Icon
531,MAUD_CTR_eng_CSA_M31,English,MAUD_Romania
532,MAUD_GBR_eng_CSA_IN1,English,MAUD_Romania
533,COVN_CTR_Lng_ToM3_Chat,Undefined,Covance
534,COVN_CTR_LNG_None_Chat,Undefined,Covance
534,CRFH_GBR_eng_None_M31,English,CRF_Health
535,COVN_CTR_LNG_None_M3Chat,Undefined,Covance
536,BCGA_DEU_Ger_None_IN1,German,BCGA
536,BRFN_CTR_tur_None_IN1,Turkish,Brown_Forman
537,BCGA_FRA_Fre_None_IN1,French,BCGA
537,BRFN_CTR_tur_None_IN1AH,Turkish,Brown_Forman
538,BCGA_ITA_Ita_None_IN1,Italian,BCGA
538,CRFH_CTR_Lng_DRP_M31,Undefined,CRF_Health
539,BCGA_ITA_Ita_External_IN2TrMilan,Italian,BCGA
539,CRFH_JPN_jpn_None_M31,Japanese,CRF_Health
540,BCGA_ITA_Ita_External_IN2TrRome,Italian,BCGA
540,CRFH_USA_Lng_PBR_M31,Undefined,CRF_Health
542,ARIS_CTR_eng_None_IN1,English,ArisGlobal
542,BCGA_ITA_Ita_None_M32,Italian,BCGA
542,CRFH_SAU_Lng_None_M31,Undefined,CRF_Health
542,WSP__BEL_Fre_Bronze_IN1,French,Worldspan_Brussels
543,BCGA_ITA_Ita_External_M33TrMilan,Italian,BCGA
543,WSP__BEL_Fre_Bronze_IN2,French,Worldspan_Brussels
544,BCGA_ITA_Ita_External_M33TrRome,Italian,BCGA
544,CLS__CTR_Lng_DRP_Out,Undefined,CLS_ServiceDesk
544,WSP__BEL_Fre_Gold_IN1,French,Worldspan_Brussels
545,EVOQ_CTR_Lng_None_ASBR,Undefined,Evoqua
545,WSP__BEL_Fre_Gold_IN2,French,Worldspan_Brussels
546,EVOQ_CTR_Lng_NoRecord_ASBR,Undefined,Evoqua
546,WSP__BEL_Fre_NoCode_IN1,French,Worldspan_Brussels
547,WSP__BEL_Fre_NoCode_IN2,French,Worldspan_Brussels
548,WSP__BEL_Fre_Platinum_IN1,French,Worldspan_Brussels
549,CRFH_CTR_eng_SanofiCRF_ASBR,English,CRF_Health
549,MAUD_FRA_fre_TS_M31,French,MAUD_Romania
549,WSP__BEL_Fre_Platinum_IN2,French,Worldspan_Brussels
550,MAUD_ITA_ita_TS_M31,Italian,MAUD_Romania
550,WSP__BEL_Fre_Silver_IN1,French,Worldspan_Brussels
551,AMCR_ESP_spa_None_IN1,Spanish,Amcor
551,MAUD_DEU_ger_TS_M31,German,MAUD_Romania
551,WSP__BEL_Fre_Silver_IN2,French,Worldspan_Brussels
552,AMCR_ESP_eng_None_IN1,English,Amcor
552,MAUD_ESP_spa_TS_M31,Spanish,MAUD_Romania
552,WSP__CAN_Fre_Bronze_IN1,French,Worldspan_Bucharest
553,AMCR_PRT_por_None_IN1,Portuguese,Amcor
553,MAUD_FRA_fre_TS_IN1,French,MAUD_Romania
553,WSP__CAN_Fre_Bronze_IN2,French,Worldspan_Bucharest
554,AMCR_PRT_eng_None_IN1,English,Amcor
554,MAUD_ITA_ita_TS_IN1,Italian,MAUD_Romania
554,WSP__CAN_Fre_Gold_IN1,French,Worldspan_Bucharest
555,CNHI_USA_Eng_None_M31,English,CNHI_NAFTA
555,MAUD_DEU_ger_TS_IN1,German,MAUD_Romania
555,WSP__CAN_Fre_Gold_IN2,French,Worldspan_Bucharest
556,AICU_USA_Lng_None_M31,Undefined,AiCure
556,MAUD_ESP_spa_TS_IN1,Spanish,MAUD_Romania
556,WSP__CAN_Fre_NoCode_IN1,French,Worldspan_Bucharest
557,CNHI_USA_Eng_AppPWD_IN1,English,CNHI_NAFTA
557,WSP__CAN_Fre_NoCode_IN2,French,Worldspan_Bucharest
558,CNHI_USA_Eng_AppSupp_IN1,English,CNHI_NAFTA
558,SAVE_CHN_Lng_None_M31,Undefined,sanofi_aventis
558,WSP__CAN_Fre_Platinum_IN1,French,Worldspan_Bucharest
559,CNHI_USA_Eng_Main_IN1,English,CNHI_NAFTA
559,WSP__CAN_Fre_Platinum_IN2,French,Worldspan_Bucharest
560,BCGA_ZAF_Eng_None_IN1,English,BCGA
560,CNHI_USA_Eng_None_OUT,English,CNHI_NAFTA
560,SAVE_HKG_Lng_None_M31,Undefined,sanofi_aventis
560,WSP__CAN_Fre_Silver_IN1,French,Worldspan_Bucharest
561,BCGA_ZAF_Eng_SEGM_M31,English,BCGA
561,CNHI_USA_Eng_AfterHours_IN1,English,CNHI_NAFTA
561,WSP__CAN_Fre_Silver_IN2,French,Worldspan_Bucharest
562,SNHU_CTR_Lng_None_M31,Undefined,SNHU
562,WSP__CHE_Fre_Bronze_IN1,French,Worldspan_Bucharest
563,MAUD_USA_eng_RMA_M31,English,MAUD_Manila
563,SNHU_CTR_Lng_None_IN1,Undefined,SNHU
563,WSP__CHE_Fre_Bronze_IN2,French,Worldspan_Bucharest
564,MAUD_USA_eng_RMA_IN1,English,MAUD_Manila
564,SAVE_IND_Lng_None_M31,Undefined,sanofi_aventis
564,SNHU_CTR_Lng_None_OUT,Undefined,SNHU
564,WSP__CHE_Fre_Gold_IN1,French,Worldspan_Bucharest
565,ARIS_CTR_eng_None_M31,English,ArisGlobal
565,ASTE_CTR_Lng_None_Out,Undefined,Astellas
565,CMBA_CTR_Lng_None_M31,Undefined,Cambridge_Associates
565,SAVE_SGP_Lng_None_M31,Undefined,sanofi_aventis
565,WSP__CHE_Fre_Gold_IN2,French,Worldspan_Bucharest
566,CMBA_CTR_eng_None_IN1,English,Cambridge_Associates
566,SAVE_JPN_Lng_None_M31,Undefined,sanofi_aventis
566,WSP__CHE_Fre_NoCode_IN1,French,Worldspan_Bucharest
567,CMBA_CTR_Lng_None_OUT,Undefined,Cambridge_Associates
567,WSP__CHE_Fre_NoCode_IN2,French,Worldspan_Bucharest
568,MAUD_CTR_eng_APAC_M31,English,MAUD_Manila
568,MPRO_CTR_Lng_None_M31,Undefined,mProve
568,SAVE_KOR_Lng_None_M31,Undefined,sanofi_aventis
568,SAVE_TWN_Lng_None_M31,Undefined,sanofi_aventis
568,WSP__CHE_Fre_Platinum_IN1,French,Worldspan_Bucharest
569,ARIS_USA_Lng_None_M31,Undefined,ArisGlobal
569,MAUD_CTR_eng_APAC_IN1,English,MAUD_Manila
569,MPRO_CTR_eng_None_IN1,English,mProve
569,WSP__CHE_Fre_Platinum_IN2,French,Worldspan_Bucharest
570,ARIS_JPN_Lng_None_M31,Undefined,ArisGlobal
570,MPRO_CTR_Lng_None_Out,Undefined,mProve
570,WSP__CHE_Fre_Silver_IN1,French,Worldspan_Bucharest
571,SAVE_THA_Lng_None_M31,Undefined,sanofi_aventis
571,WSP__CHE_Fre_Silver_IN2,French,Worldspan_Bucharest
572,WSP__CHE_Ger_Bronze_IN1,German,Worldspan_Bucharest
573,WSP__CHE_Ger_Bronze_IN2,German,Worldspan_Bucharest
574,CMBA_CTR_eng_VIP_IN1,English,Cambridge_Associates
574,WSP__CHE_Ger_Gold_IN1,German,Worldspan_Bucharest
575,NIKE_CTR_ENG_None_M31,English,Nike_Service_Desk
575,WSP__CHE_Ger_Gold_IN2,German,Worldspan_Bucharest
576,NIKE_CTR_CMN_None_M31,Chinese Mandarin,Nike_Service_Desk
576,WSP__CHE_Ger_NoCode_IN1,German,Worldspan_Bucharest
577,NIKE_CTR_YUE_None_M31,Chinese Cantonese,Nike_Service_Desk
577,WSP__CHE_Ger_NoCode_IN2,German,Worldspan_Bucharest
578,INFI_CTR_Lng_None_IN1,Undefined,Infineum
578,NIKE_CTR_NLD_None_M31,Flemish,Nike_Service_Desk
578,WSP__CHE_Ger_Platinum_IN1,German,Worldspan_Bucharest
579,NIKE_CTR_FRE_None_M31,French,Nike_Service_Desk
579,WSP__CHE_Ger_Platinum_IN2,German,Worldspan_Bucharest
580,NIKE_CTR_JPN_None_M31,Japanese,Nike_Service_Desk
580,WSP__CHE_Ger_Silver_IN1,German,Worldspan_Bucharest
581,BRFN_CTR_cmn_None_IN1AH,Chinese Mandarin,Brown_Forman
581,NIKE_CTR_ITA_None_M31,Italian,Nike_Service_Desk
581,WSP__CHE_Ger_Silver_IN2,German,Worldspan_Bucharest
582,NIKE_CTR_SPA_ESPNone_M31,Spanish,Nike_Service_Desk
582,WSP__FRA_Fre_Bronze_IN1,French,Worldspan_Bucharest
583,INFI_CTR_Lng_None_Out,Undefined,Infineum
583,NIKE_CTR_GER_None_M31,German,Nike_Service_Desk
583,WSP__FRA_Fre_Bronze_IN2,French,Worldspan_Bucharest
584,NIKE_CTR_POR_None_M31,Portuguese,Nike_Service_Desk
584,WSP__FRA_Fre_Gold_IN1,French,Worldspan_Bucharest
585,NIKE_CTR_SPA_None_M31,Spanish,Nike_Service_Desk
585,WSP__FRA_Fre_Gold_IN2,French,Worldspan_Bucharest
586,NIKE_CTR_RUS_None_M31,Russian,Nike_Service_Desk
586,SPAS_THA_tha_None_M31,Thai,Sanofi_Pasteur
586,SPAS_TWN_cmn_None_M31,Chinese Mandarin,Sanofi_Pasteur
586,WSP__FRA_Fre_NoCode_IN1,French,Worldspan_Bucharest
587,NIKE_CTR_TUR_None_M31,Turkish,Nike_Service_Desk
587,WSP__FRA_Fre_NoCode_IN2,French,Worldspan_Bucharest
588,NIKE_CTR_KOR_None_M31,Korean,Nike_Service_Desk
588,WSP__FRA_Fre_Platinum_IN1,French,Worldspan_Bucharest
589,NIKE_CTR_VIE_None_M31,Vietnamese,Nike_Service_Desk
589,WSP__FRA_Fre_Platinum_IN2,French,Worldspan_Bucharest
590,WSP__FRA_Fre_Silver_IN1,French,Worldspan_Bucharest
591,WSP__FRA_Fre_Silver_IN2,French,Worldspan_Bucharest
592,INFI_CTR_Lng_VIP_IN1,Undefined,Infineum
592,RT_1_USA_eng_pwreset_IN1AH,English,Route_One
592,WSP__DEU_Ger_Bronze_IN1,German,Worldspan_Bucharest
593,WSP__DEU_Ger_Bronze_IN2,German,Worldspan_Bucharest
594,BCGA_RUS_Eng_None_IN1,English,BCGA
594,WSP__DEU_Ger_Gold_IN1,German,Worldspan_Bucharest
595,JDSD_CTR_Eng_WWL_IN1,English,JDSD_Davenport
595,WSP__DEU_Ger_Gold_IN2,German,Worldspan_Bucharest
596,JDSD_USA_eng_AusDeal_M31,English,JDSD_Davenport
596,WSP__DEU_Ger_NoCode_IN1,German,Worldspan_Bucharest
597,JDSD_CTR_eng_AusDeal_IN1,English,JDSD_Davenport
597,WSP__DEU_Ger_NoCode_IN2,German,Worldspan_Bucharest
598,WSP__DEU_Ger_Platinum_IN1,German,Worldspan_Bucharest
599,BCGA_CTR_eng_None_IN1,English,BCGA
599,WSP__DEU_Ger_Platinum_IN2,German,Worldspan_Bucharest
600,NIKE_CTR_Eng_Level1OptIn_IN1,English,Nike_Service_Desk
600,WSP__DEU_Ger_Silver_IN1,German,Worldspan_Bucharest
601,AMCR_CTR_fre_Translator_IN1,French,Amcor
